LOC_ID,site,land_cover,temp,temp_seas,land_temp,precip,precip_seas,water_dist,WDPA,closed_prop,open_prop,other_prop,ID.x,hum_pop,log_hum_pop,ID.y,slope,rough_range,ID,clay
WMA_09,TZRR,11,23.28750038,158.1156616,37.0916214,527,107.3922653,3545.846436,6,0.270429681,0.716251784,0.013318535,448,7,2.079441542,448,3.058899896,4.007118352,448,20.06896552
WMA_10,TZRR,2,23.29166603,158.0396118,36.04042053,525,107.6011429,3804.991211,6,0.97910391,0.018232552,0.002663538,449,13,2.63905733,449,2.011573712,2.614859376,449,22.10714286
WMA_11,TZRR,11,23.41250038,156.1922607,37.5878067,513,108.1802902,2540.460449,6,0.506833677,0.482955446,0.010210877,450,46,3.850147602,450,3.421220709,4.467260959,450,22.39655172
WMA_12,TZRR,11,23.70000076,157.4224243,37.96331406,517,107.8940048,777.9536743,6,0.237284373,0.663337139,0.099378488,451,46,3.850147602,451,2.285216051,2.945513969,451,26.50847458
WMA_13,TZRR,11,23.65416718,156.7780457,37.8322525,519,108.2909088,222.727478,6,0.115251657,0.777742539,0.107005804,452,15,2.772588722,452,3.034704277,3.871134232,452,24.31578947
WMA_14,TZRR,11,23.74166679,156.2462158,37.91100311,501,108.2941284,1230.052612,6,0.14480987,0.851669785,0.003520345,453,46,3.850147602,453,1.966576957,2.527791169,453,26.62068966
WMA_15,TZRR,11,23.71249962,154.789093,38.57189941,502,107.2952881,3769.625488,6,0.015504613,0.982751514,0.001743873,454,94,4.553876892,454,1.957284021,2.44947695,454,25.74137931
WMA_16,TZRR,11,23.77083397,154.0286102,38.40041351,497,107.8801651,4305.616699,6,0.058254582,0.935878734,0.005866684,455,153,5.036952602,455,1.777046203,2.182170231,455,27.37931034
WMA_17,TZRR,11,23.86666679,153.8791046,36.99551773,490,108.9723053,268.1994019,6,0.16581576,0.755509751,0.078674489,456,44,3.80666249,456,2.092240111,2.703403293,456,26.9137931
WMA_18,TZRR,11,23.75416756,155.6286163,38.84030151,501,107.5242996,1948.069824,6,0,1,0,457,39,3.688879454,457,2.36907424,3.05278049,457,26.2
WMA_19,TZRR,11,23.78333282,153.2130585,38.96821213,493,108.2330933,2218.906738,6,0.008752735,0.989439635,0.00180763,458,111,4.718498871,458,2.209253298,2.812365658,458,26.31034483
WMA_20,TZRR,11,23.79166603,155.0195465,37.65693283,485,108.6663437,1326.11731,6,0,1,0,459,106,4.672828834,459,2.315844152,2.978713691,459,25.05084746
WMA_21,TZRR,11,23.5625,153.9941559,37.49509048,509,107.3270111,6837.77002,6,0.050481989,0.944698123,0.004819888,460,128,4.859812404,460,1.904115989,2.391691201,460,23
WMA_22,TZRR,3,23.27499962,148.9127197,34.78607941,515,107.1747284,7821.667969,6,0.653665652,0.332604008,0.01373034,461,1761,7.474204806,461,1.949984287,2.407279428,461,22.4137931
WMA_23,TZRR,2,23.40416718,150.7776642,34.96694946,512,107.1578369,10120.875,6,0.952246568,0.045026477,0.002726956,462,457,6.126869184,462,1.999370886,2.563176903,462,24.32758621
WMA_24,TZRR,11,23.42083359,153.8366852,36.64283752,512,106.9975433,8404.827148,6,0.449250087,0.529790405,0.020959508,463,136,4.919980926,463,2.394200646,3.135198632,463,22.84482759
WMA_25,TZRR,11,23.60000038,153.9628143,37.51071548,509,107.3943939,5694.379883,6,0.020138272,0.977958899,0.001902829,464,44,3.80666249,464,1.667057443,2.095450408,464,23.64912281
WMA_26,TZRR,11,23.62083435,155.1166534,38.05503464,499,107.969902,3052.666748,6,0.095031233,0.900244158,0.004724609,465,39,3.688879454,465,2.2554212,2.921432825,465,24.13793103
WMA_27,TZRR,11,23.79583359,156.0661011,38.71126556,502,107.994957,605.8842773,2,0.035642936,0.920944982,0.043412082,466,39,3.688879454,466,1.957199015,2.481549281,466,27.22807018
WMA_28,TZRR,11,23.22916603,152.4863281,35.39296341,518,107.1193085,7385.691406,6,0.642048518,0.33838592,0.019565562,467,250,5.525452939,467,2.010687266,2.579147633,467,23.05263158
WMA_29,TZRR,11,23.29999924,153.1042328,34.98539352,518,107.267128,5328.961426,6,0.659733012,0.332973967,0.007293021,468,17,2.890371758,468,1.974193854,2.440135196,468,23.05263158
WMA_30,TZRR,11,23.47916603,154.1761017,35.59631348,517,107.3855286,5671.902832,6,0.118281275,0.874552085,0.00716664,469,44,3.80666249,469,1.697550387,2.092190551,469,22.40350877
WMA_31,TZRR,11,23.50833321,156.1006927,34.89087677,517,107.6031265,2613.609863,6,0.51157334,0.471494705,0.016931955,470,39,3.688879454,470,1.997630385,2.559464325,470,22.25454545
WMA_32,TZRR,11,23.24583244,155.4678802,33.92164993,522,107.5604324,2094.112061,6,0.905914064,0.089551292,0.004534644,471,0,0,471,2.23275244,2.873378468,471,25.13793103
WMA_33,TZRR,2,23.37083244,157.1978912,33.84370422,527,107.3628922,490.5064087,6,0.870358038,0.115434624,0.014207338,472,7,2.079441542,472,2.421564348,3.073793625,472,23.26315789
WMA_34,TZRR,2,23.19583321,156.4151917,34.01314545,527,107.4971085,956.6917114,6,0.91926943,0.071313061,0.00941751,473,15,2.772588722,473,2.811811563,3.628668277,473,23.63636364
WMA_35,TZRR,2,22.97916603,156.7055511,34.06171799,534,107.4228516,2754.986816,6,1,0,0,474,9,2.302585093,474,2.678231145,3.499972535,474,24.24137931
WMA_36,TZRR,11,22.875,156.1103973,34.32771301,537,107.9867706,5240.962891,6,0.778532005,0.20763814,0.013829855,475,22,3.135494216,475,2.777608731,3.600589308,475,22.05263158
WMA_37,TZRR,2,22.90416718,153.8957672,34.52696991,526,107.3493729,5343.834961,6,0.567170804,0.408953993,0.023875202,476,194,5.272999559,476,2.833802814,3.659689756,476,23.70909091
WMA_38,TZRR,11,23.00833321,155.4148865,34.3980217,534,107.5209122,4889.870117,6,0.798395535,0.19285284,0.008751625,477,138,4.934473933,477,2.662273119,3.488502999,477,23.11666667
WMA_39,TZRR,2,22.70833397,154.2994843,34.7774353,545,106.9630661,4924.746094,6,0.961555541,0.032544566,0.005899892,478,96,4.574710979,478,2.696158616,3.490703373,478,21.39655172
WMA_40,TZRR,2,22.72500038,153.9111176,34.4548111,555,106.4918518,3545.846436,6,1,0,0,479,61,4.127134385,479,2.432462614,3.148226868,479,22.92857143
NKLC_01,TZSS,11,23.35833359,168.0210114,30.11773682,1103,108.5560455,1426.151733,2,0.722093577,0.256463125,0.021443299,480,0,0,480,5.604388817,7.471453337,480,21.62068966
NKLC_02,TZSS,11,23.14166641,165.2386017,29.26746941,1104,109.4673386,4035.303223,2,0.668950641,0.299835046,0.031214313,481,0,0,481,4.732419572,6.273557983,481,21.29090909
NKLC_03,TZSS,11,23.02916718,163.1432343,28.81434441,1103,109.474617,3064.020996,2,0.818862181,0.167089491,0.014048329,482,0,0,482,4.784342459,6.196333993,482,20.54716981
NKLC_04,TZSS,11,22.84583282,161.7160492,28.9247818,1104,109.9664612,4024.532227,2,0.680124322,0.300561352,0.019314326,483,0,0,483,5.204633655,6.805591262,483,20.22807018
NKLC_05,TZSS,2,22.76666641,160.4302979,28.71655846,1107,109.7841873,4945.352539,2,0.902070846,0.086322266,0.011606888,484,0,0,484,6.035155225,7.742222454,484,21.46551724
NKLC_06,TZSS,2,22.57916641,160.2761536,28.27049637,1103,110.3788681,4087.822998,2,0.774328566,0.203602118,0.022069315,485,0,0,485,4.768329694,6.240963056,485,20.84745763
NKLC_07,TZSS,2,22.79999924,161.1464844,28.25520897,1104,109.0604248,2611.236328,2,0.958819427,0.033889171,0.007291402,486,0,0,486,5.13907512,6.708209816,486,20.375
NKLC_08,TZSS,2,23.07500076,165.2339783,29.08628654,1109,108.1861038,2953.554443,2,0.832503567,0.15309973,0.014396702,487,0,0,487,4.32666019,5.625191147,487,20.03448276
NKLC_09,TZSS,2,23.28333282,162.8347626,29.23775101,1123,107.3791199,2498.124756,2,0.806076174,0.174008182,0.019915644,488,17,2.890371758,488,3.951919313,5.173645394,488,19.63793103
NKLC_10,TZSS,2,23.37083435,162.7108154,29.5658989,1108,107.7570038,677.399231,2,0.84687827,0.134413546,0.018708184,489,17,2.890371758,489,3.758104124,4.818768778,489,19.58181818
NKLC_11,TZSS,11,23.16666603,163.2389832,29.24564362,1125,107.6405411,3454.071777,2,0.688314571,0.276835262,0.034850166,490,17,2.890371758,490,4.663565968,6.219595981,490,20.07017544
NKLC_12,TZSS,2,23.54166603,166.5673981,30.42983627,1104,108.1924667,1642.756714,2,0.69488139,0.280350121,0.024768489,491,50,3.931825633,491,4.33617324,5.548252831,491,20.46551724
NKLC_13,TZSS,11,23.71249962,169.5599365,31.6074295,1111,107.7152863,493.0282898,2,0.431158616,0.48758286,0.081258524,492,50,3.931825633,492,3.058551637,3.846923543,492,21
NKLC_14,TZSS,2,22.56666565,157.6868591,28.70516205,1131,108.2204285,2097.071045,2,0.889258872,0.101924967,0.008816161,493,0,0,493,10.45388794,13.89635874,493,24.25
NKLC_15,TZSS,2,22.8125,161.2892151,28.37511635,1121,108.6928482,3613.749023,2,0.958209145,0.037351766,0.004439089,494,0,0,494,8.212885543,10.99859015,494,22.10344828
NKLC_16,TZSS,2,22.83333397,161.8828735,28.20723915,1114,108.694664,3532.881836,2,0.929855716,0.059172348,0.010971936,495,0,0,495,7.40446121,10.0280378,495,21.63793103
NKLC_17,TZSS,2,22.54166603,160.5648193,28.16146851,1108,110.0169678,4331.748535,2,0.919983508,0.065681393,0.014335099,496,0,0,496,7.352010638,9.921047846,496,22.03636364
NKLC_18,TZSS,2,22.76666641,160.0047302,28.07051086,1099,109.2220383,4968.620117,2,0.933601801,0.05564892,0.010749279,497,0,0,497,7.385773976,9.779810936,497,22.4137931
NKLC_19,TZSS,2,22.64999962,158.931076,27.85141373,1110,108.9139404,2637.22876,2,0.982209114,0.013541369,0.004249516,498,0,0,498,10.7136738,14.59637243,498,23.44827586
NKLC_20,TZSS,11,23.36249924,158.9042664,28.98637009,1071,109.5513535,2171.450195,2,0.819868096,0.167575623,0.012556281,499,0,0,499,7.113946532,9.426618258,499,22.51724138
NKLC_21,TZSS,11,23.52083397,161.5332336,30.07962227,1061,109.790451,725.1481323,2,0.560375444,0.379661339,0.059963217,500,0,0,500,3.943008286,5.16685087,500,21.25862069
NKLC_22,TZSS,2,23.20000076,164.2752686,28.91529846,1107,108.3453751,670.0358887,2,0.867277686,0.119180515,0.013541799,501,0,0,501,4.285541153,5.628602054,501,20.13793103
NKLC_23,TZSS,11,23.07500076,163.0323334,29.32164764,1118,108.3751984,2948.511475,2,0.629934993,0.342508324,0.027556683,502,17,2.890371758,502,5.055216859,6.571198855,502,19.98275862
NKLC_24,TZSS,6,23.20833397,165.2386017,29.27470589,1111,108.4404221,2972.389893,2,0.781456114,0.19200279,0.026541096,503,1,0.693147181,503,4.153965663,5.418039666,503,20.41071429
NKLC_25,TZSS,11,23.28333282,168.5274963,29.40098381,1114,108.4293137,1715.14624,2,0.647956109,0.323343799,0.028700092,504,18,2.944438979,504,4.196848965,5.452065477,504,19.79310345
NKLC_26,TZSS,2,23.45000076,168.3880768,30.04817963,1101,108.788681,1136.783203,2,0.688538627,0.281904097,0.029557275,505,18,2.944438979,505,4.109605204,5.355178797,505,21.13793103
NKLC_27,TZSS,2,23.57083321,169.7653351,30.75523186,1091,109.2506256,222.727478,2,0.472097153,0.374912804,0.152990044,506,18,2.944438979,506,3.43241863,4.469724619,506,22.01724138
NKLC_28,TZSS,2,22.64999962,160.7651978,28.58465195,1118,109.300209,3096.632813,2,0.933855471,0.055744047,0.010400482,507,0,0,507,6.751136177,9.093975848,507,21.64285714
NKLC_29,TZSS,2,22.70833397,159.4569244,28.64287186,1114,109.1581879,5000.71582,2,0.692995529,0.273551701,0.03345277,508,0,0,508,4.792630859,6.216087934,508,20.46428571
NKLC_30,TZSS,2,22.82916641,161.1529388,28.80212402,1111,109.0027771,2842.72168,2,0.885189765,0.098069057,0.016741178,509,0,0,509,4.538966268,5.959317079,509,19.94545455
NKLC_31,TZSS,11,22.83749962,160.3423309,28.56989288,1109,108.4966736,3711.270752,2,0.855208498,0.125162518,0.019628984,510,0,0,510,4.888590758,6.36244489,510,20.32727273
NKLC_32,TZSS,11,22.72500038,159.0240173,28.5680542,1111,109.3232269,3773.571533,2,0.627290597,0.344873502,0.027835901,511,0,0,511,4.403828638,5.797258604,511,19.81034483
NKLC_33,TZSS,11,22.85000038,160.2270966,28.6662941,1092,109.834938,3495.118652,2,0.560206768,0.421526655,0.018266578,512,0,0,512,4.029533823,5.261717095,512,19.73684211
NKLC_34,TZSS,5,22.85833359,161.6791534,29.42292023,1086,109.3566589,2571.031494,2,0.696417248,0.270830691,0.032752061,513,0,0,513,4.495519207,5.868610852,513,20.27586207
NKLC_35,TZSS,2,22.91250038,160.9082642,29.63475227,1074,110.1395493,1795.686279,2,0.892193544,0.098040459,0.009765997,514,0,0,514,6.412334685,8.538628646,514,23.76363636
NKLC_36,TZSS,11,22.54583359,158.5367584,28.4702549,1106,110.7139206,3191.304932,2,0.5660156,0.40012049,0.03386391,515,0,0,515,4.854589155,6.399091766,515,20.51724138
NMSK_01,TZSS,2,25.50416565,171.8543091,31.76790428,1438,92.65393066,1754.464844,2,0.343301094,0.627493261,0.029205645,516,39,3.688879454,516,3.071090485,3.952057837,516,26.24561404
NMSK_02,TZSS,2,25.22500038,171.576889,31.53334618,1434,91.91137695,4106.891602,2,0.835336653,0.153912023,0.010751324,517,37,3.63758616,517,2.660431765,3.437142104,517,25.0862069
NMSK_03,TZSS,2,25.10000038,178.4911499,28.56645012,1478,91.46128082,10982.29395,2,0.950372602,0.045156176,0.004471222,518,0,0,518,2.292904557,2.908693119,518,28.40350877
NMSK_04,TZSS,2,25.09583282,181.0757904,29.15722656,1490,93.08055115,7107.240723,2,0.891827609,0.097580313,0.010592078,519,0,0,519,2.628892331,3.241089991,519,27.23214286
NMSK_05,TZSS,2,25.05416679,180.5856323,28.77290154,1491,93.35832977,6449.297363,2,0.750737323,0.240890496,0.008372182,520,2,1.098612289,520,2.764694048,3.476404839,520,27.94827586
NMSK_06,TZSS,2,24.97916603,179.7404327,28.38564873,1499,93.87932587,4049.109375,2,0.881243063,0.107943555,0.010813382,521,21,3.091042453,521,2.997801955,3.893386082,521,28.82142857
NMSK_07,TZSS,2,25.01666641,179.3591309,29.13638687,1493,94.13026428,2310.361328,2,0.901385674,0.083679488,0.014934838,522,21,3.091042453,522,3.223996066,4.095430213,522,27.89473684
NMSK_08,TZSS,2,24.98333359,179.6756287,28.89263535,1505,93.96074677,4588.672852,2,0.869807851,0.11874564,0.011446509,523,23,3.17805383,523,3.52943881,4.644126202,523,28.94827586
NMSK_09,TZSS,2,25.125,178.8790894,29.96576691,1478,93.23696899,2428.648682,2,0.69267117,0.293565471,0.013763359,524,12,2.564949357,524,3.99049545,5.241588039,524,25.64912281
NMSK_10,TZSS,11,25.375,177.0914154,31.26171303,1440,93.0697403,1336.364868,2,0.09433364,0.893997527,0.011668833,525,38,3.663561646,525,2.174802374,2.712954885,525,24.54385965
NMSK_11,TZSS,2,25.33333397,175.4259033,33.08485031,1457,92.84237671,3064.020996,2,0.244958143,0.731354642,0.023687215,526,38,3.663561646,526,2.79990974,3.570636714,526,25.5862069
NMSK_12,TZSS,2,25.10000038,177.4311523,29.86352539,1471,92.78746796,6340.891113,2,0.986650178,0.011415525,0.001934297,527,37,3.63758616,527,2.541697506,3.194755628,527,25.85964912
NMSK_13,TZSS,2,25.04166603,177.7234039,28.42508507,1481,92.09012604,9686.084961,2,0.928657493,0.065508276,0.005834232,528,2,1.098612289,528,2.633962224,3.319225679,528,27.125
NMSK_14,TZSS,2,25.46666718,166.0275879,30.64240646,1402,93.24961853,3958.350586,2,0.97605607,0.020550552,0.003393378,529,9,2.302585093,529,2.457254319,3.150327745,529,23.98275862
NMSK_15,TZSS,11,25.64166641,163.4685516,30.9511013,1384,93.99749756,1069.323853,2,0.362042175,0.631457111,0.006500713,530,8,2.197224577,530,2.157954987,2.73242333,530,24.92727273
NMSK_16,TZSS,2,25.10833359,171.0373993,29.64800835,1441,93.01132965,6489.936523,2,0.914642653,0.070359566,0.01499778,531,37,3.63758616,531,2.34090442,3.027468333,531,23.26785714
NMSK_17,TZSS,11,25.05833244,172.2423401,31.18213844,1453,92.24549103,7574.208008,2,0.876609374,0.107154183,0.016236443,532,36,3.610917913,532,2.317643581,2.98170813,532,24.86206897
NMSK_18,TZSS,2,25.0625,171.4394226,30.65029907,1443,92.80666351,10748.76465,2,0.849996828,0.131827698,0.018175474,533,4,1.609437912,533,2.361020861,2.957573414,533,23.5862069
NMSK_19,TZSS,11,25.25416565,169.6313629,32.77429199,1412,92.6473999,11181.71777,2,0.135237974,0.856105527,0.008656499,534,0,0,534,2.256207098,2.891254404,534,24.72413793
NMSK_20,TZSS,2,25.10000038,168.8867188,31.38074493,1400,92.77114105,11772.15332,2,0.947932522,0.04575723,0.006310249,535,0,0,535,2.720257945,3.513379385,535,23.53448276
NMSK_21,TZSS,2,25.11666679,173.5502777,30.97683334,1450,91.92208862,5831.250488,2,1,0,0,536,39,3.688879454,536,2.085082615,2.612511261,536,23.36363636
NMSK_22,TZSS,11,25.21666718,176.858078,31.36834145,1457,91.79230499,4910.623535,2,0.831811263,0.149036022,0.019152714,537,35,3.583518938,537,2.57852683,3.357394818,537,24.77586207
NMSK_23,TZSS,11,25.17499924,174.6880188,31.58478355,1434,90.26103973,1832.601807,2,0.515585857,0.468368479,0.016045664,538,6,1.945910149,538,2.703884326,3.458733479,538,23.96551724
NMSK_24,TZSS,2,25.12083244,175.647583,30.9836235,1447,90.53371429,529.4171753,2,0.840629362,0.147411496,0.011959142,539,2,1.098612289,539,1.86089023,2.278167876,539,24.75
NMSK_25,TZSS,2,25.18333244,177.3329315,29.57971191,1456,89.94887543,4313.386719,2,0.984114402,0.014109963,0.001775636,540,2,1.098612289,540,2.051840963,2.529862937,540,27.14545455
NMSK_26,TZSS,2,25.10416603,179.3987427,29.42713547,1466,91.89527893,7091.692871,2,1,0,0,541,2,1.098612289,541,2.04023777,2.485572151,541,27.18965517
NMSK_27,TZSS,2,25.125,180.4350739,28.53162575,1478,91.55535889,10687.66992,2,0.876498193,0.116684634,0.006817173,542,2,1.098612289,542,2.344906471,2.939736118,542,27.63793103
NMSK_28,TZSS,2,25.20416641,179.5253601,29.96739578,1452,90.76348877,9874.767578,2,0.882479784,0.106199461,0.011320755,543,2,1.098612289,543,2.339866765,2.951649337,543,26.76785714
NMSK_29,TZSS,11,25.20000076,177.9044495,30.27049255,1453,90.40007019,10763.17773,2,0.641688336,0.345246401,0.013065263,544,20,3.044522438,544,2.9333154,3.861258587,544,27.01724138
NMSK_30,TZSS,2,25.22083282,178.827713,29.87247086,1435,90.44229126,13910.48535,2,0.74421333,0.219576384,0.036210286,545,20,3.044522438,545,2.125149553,2.659082399,545,25.21666667
NMSK_31,TZSS,4,25.12916756,178.2803955,29.3004303,1456,90.44254303,16909.47461,2,0.491864116,0.498398198,0.009737685,546,20,3.044522438,546,3.081810789,3.934639349,546,25.43859649
NMSK_32,TZSS,2,25.00833321,177.6594543,27.85227585,1468,89.60590363,19381.25781,2,0.801204819,0.189600507,0.009194673,547,20,3.044522438,547,3.172636518,4.113859532,547,27.81355932
NMSK_33,TZSS,2,24.97916603,179.0690155,29.05600166,1488,90.41512299,15017.34961,2,0.712455606,0.27584348,0.011700913,548,2,1.098612289,548,3.799780782,4.986075167,548,29.15517241
NMSK_34,TZSS,2,25.25,180.7811432,29.87043381,1472,89.85791016,14898.53711,2,0.517869034,0.457174568,0.024956398,549,2,1.098612289,549,2.221569143,2.774121733,549,26.55172414
NMSK_35,TZSS,2,25.22083282,180.6611481,29.65225983,1468,91.16769409,13121.37109,2,0.404572407,0.576275486,0.019152107,550,2,1.098612289,550,2.117534859,2.6798727,550,26.79310345
NMSK_36,TZSS,2,25.19166756,176.5172272,30.2295723,1436,88.29146576,17668.90234,2,0.798116558,0.185807597,0.016075845,551,18,2.944438979,551,2.396460356,3.079172634,551,24.67241379
NMSK_37,TZSS,8,25.13750076,176.9581757,28.8583107,1448,88.60462189,19153.13867,2,0.624528362,0.364532801,0.010938838,552,18,2.944438979,552,2.835714895,3.659788622,552,24.89473684
NMSK_38,TZSS,2,24.94583321,178.3186188,27.75841522,1481,89.70669556,16599.69727,2,0.98728034,0.010467551,0.002252109,553,2,1.098612289,553,5.37239206,7.085741558,553,30.03389831
NMSK_39,TZSS,2,24.92500114,179.2091064,28.84263992,1489,89.33726501,14871.54297,2,0.826124183,0.168167692,0.005708125,554,2,1.098612289,554,3.824085303,5.014289242,554,28.64912281
NMSK_40,TZSS,2,25.07916641,181.2639618,29.12714577,1494,89.8254776,11848.18066,2,0.84594406,0.143115368,0.010940572,555,2,1.098612289,555,2.573641509,3.184000369,555,28.25862069
NMSK_41,TZSS,2,25.10416603,180.308548,28.20774078,1489,91.10700989,8451.914063,2,0.985886905,0.012273635,0.00183946,556,431,6.068425588,556,2.473263216,3.065313183,556,27.96551724
NMSK_42,TZSS,2,25.00416756,180.7743225,28.57300758,1487,90.0697937,12710.40332,2,0.820678719,0.167618141,0.01170314,557,0,0,557,3.923702522,5.094843091,557,29.36842105
NMSK_43,TZSS,2,25.11666679,181.675705,29.0672245,1489,89.02387238,8999.12793,2,0.628829686,0.352553124,0.01861719,558,0,0,558,3.462537799,4.348505241,558,27.94736842
NMSK_44,TZSS,2,25.09583282,172.5406189,30.97118759,1452,92.77613831,7737.496094,2,0.969622983,0.025049941,0.005327076,559,36,3.610917913,559,2.395512928,3.039455609,559,23.78947368
NMSK_45,TZSS,2,25.19166565,171.1834869,30.42242432,1433,93.24093628,7073.658203,2,0.936764659,0.054958298,0.008277043,560,21,3.091042453,560,2.51220153,3.266122236,560,23.66071429
NMSK_46,TZSS,2,25.18333244,180.2061157,29.4526577,1468,91.62998962,10134.10059,2,0.909730809,0.077649894,0.012619297,561,2,1.098612289,561,2.194847075,2.709197561,561,26.70175439
NMSK_47,TZSS,11,25.11249924,179.483139,29.99209976,1482,92.19597626,9267.310547,2,0.805308051,0.17715699,0.017534959,562,0,0,562,2.589392384,3.273405398,562,25.91071429
NMTL_01,TZSS,11,26.75416565,148.3769531,28.73906326,976,81.18650055,507.8967896,2,0.309953388,0.651932651,0.038113961,563,143,4.9698133,563,2.254862652,2.816843919,563,22.40350877
NMTL_02,TZSS,11,26.80833244,149.1008301,29.96128654,1024,79.27436066,821.3783569,2,0.312488108,0.639500222,0.04801167,564,140,4.94875989,564,2.329563903,2.969197472,564,22.5
NMTL_03,TZSS,11,26.92083359,148.1623383,33.02032471,1041,79.25108337,1158.397095,2,0.532675904,0.450550147,0.016773948,565,113,4.736198448,565,2.252451117,2.838379964,565,22.18181818
NMTL_04,TZSS,11,26.85833359,149.6637573,30.26888657,1005,79.82498932,459.1644592,2,0.036629456,0.79814157,0.165228974,566,147,4.997212274,566,2.647984342,3.427258443,566,24.86206897
NMTL_05,TZSS,2,27.02083397,146.8681946,31.81783295,1076,78.73673248,348.6236572,2,0.390912838,0.387615333,0.221471829,567,114,4.744932128,567,2.066894216,2.6861372,567,22.51724138
NMTL_06,TZSS,9,27.02916718,150.5362854,34.33674622,1062,79.77613831,901.9776001,2,0.133462282,0.828994514,0.037543203,568,116,4.762173935,568,2.259295931,2.903513036,568,23.6
NMTL_07,TZSS,11,27.05833244,151.9694061,35.15587616,1094,79.52033234,2914.667969,2,0.377564285,0.601889724,0.020545991,569,116,4.762173935,569,2.127117135,2.668530166,569,23.87931034
NMTL_08,TZSS,2,26.95416641,154.4264679,33.54418564,1101,78.47171783,4240.60498,2,0.986965622,0.010243562,0.002790816,570,133,4.8978398,570,1.721534008,2.086097466,570,26.72413793
NMTL_09,TZSS,11,26.92916679,155.6286011,33.49484634,1109,78.18843842,6459.09668,2,0.415130849,0.555527359,0.029341792,571,95,4.564348191,571,1.687474704,2.009279626,571,29.48333333
NMTL_10,TZSS,11,26.98749924,152.9576111,33.96397018,1116,78.54546356,5546.316895,2,0.22188045,0.76423022,0.013889329,572,89,4.49980967,572,1.862858108,2.369926497,572,26.15254237
NMTL_11,TZSS,11,27.05416679,152.8436279,34.79904938,1125,78.9822998,6814.150391,2,0.04543581,0.947842354,0.006721836,573,35,3.583518938,573,2.107859302,2.573723233,573,25.75
NMTL_12,TZSS,11,27.07500076,151.5600739,35.04441833,1113,78.39439392,5310.077148,2,0.06700279,0.924245307,0.008751903,574,37,3.63758616,574,2.433976794,3.090414998,574,24.27586207
NMTL_13,TZSS,11,27.07916641,147.5320892,34.82600784,1046,79.92044067,388.9768372,2,0.071827234,0.735238156,0.19293461,575,106,4.672828834,575,2.095529099,2.629870907,575,27.18965517
NMTL_14,TZSS,11,26.94166756,149.1770172,33.38270569,992,80.96645355,49.80337906,2,0.008721299,0.549758975,0.441519726,576,114,4.744932128,576,1.765797469,2.239364104,576,21.20338983
NMTL_15,TZSS,1,26.82083321,152.8881989,28.34710884,1023,80.14136505,0,2,0.306328873,0.635265394,0.058405733,577,113,4.736198448,577,2.428995171,3.044439839,577,26.51724138
NMTL_16,TZSS,11,26.95833397,150.3909149,31.13816071,1003,82.1289444,918.3289185,2,0.002029749,0.986108909,0.011861343,578,105,4.663439094,578,2.328398981,2.926316615,578,27.03508772
NMTL_17,TZSS,11,26.55833244,160.4090271,34.3621521,1247,80.61502075,914.2684937,2,0.049444973,0.943704408,0.006850618,579,148,5.003946306,579,3.09207076,3.928892425,579,26
NMTL_18,TZSS,11,26.59583282,157.8615112,33.93148422,1221,79.37815094,1715.14624,2,0.035541042,0.955549919,0.008909039,580,70,4.262679877,580,3.168623333,3.907611544,580,23.125
NMTL_19,TZSS,2,26.72083282,158.1204529,33.02670288,1179,80.62070465,422.5956726,2,0.522548522,0.460040594,0.017410884,581,58,4.077537444,581,3.077044886,3.860701531,581,22.46428571
NMTL_20,TZSS,2,27.07083321,152.7395172,35.40316391,1116,78.89051056,4960.876465,2,0.772499524,0.203399505,0.02410097,582,24,3.218875825,582,2.012461674,2.514408469,582,26.03448276
NMTL_21,TZSS,2,27.06666565,149.321701,35.54954529,1094,79.55397034,1563.857788,2,0.423714838,0.538261504,0.038023658,583,105,4.663439094,583,1.903683273,2.371412049,583,27.03448276
NMTL_22,TZSS,4,27.09583282,148.8052063,31.60142708,1048,80.8381958,49.80337906,2,0.026829887,0.598915388,0.374254725,584,105,4.663439094,584,1.928546195,2.50783279,584,23.98275862
NMTL_23,TZSS,4,27.16666603,149.686554,36.17411041,1051,80.81118774,268.1994019,2,0.103389239,0.735360325,0.161250436,585,105,4.663439094,585,2.220810393,2.708460815,585,27.81034483
NMTL_24,TZSS,11,27.16666603,150.7908478,35.69467926,1064,80.4230957,352.1630554,2,0.027050168,0.823618951,0.149330881,586,51,3.951243719,586,2.411020107,3.083938491,586,27.60344828
NMTL_25,TZSS,11,27.07083321,151.5294495,35.67462158,1106,79.84161377,1765.036255,2,0.041128904,0.951323926,0.00754717,587,77,4.356708827,587,2.59386534,3.228109344,587,23.32758621
NMTL_26,TZSS,11,26.6875,159.018631,33.1539917,1197,79.11307526,3916.458496,2,0.389484366,0.577345088,0.033170546,588,76,4.343805422,588,1.979993436,2.39029983,588,22.1754386
NMTL_27,TZSS,11,26.77916718,157.0532684,32.73799515,1165,79.43440247,1047.05603,2,0.169790378,0.796276916,0.033932705,589,64,4.17438727,589,2.189931136,2.747505099,589,20.81034483
NMTL_28,TZSS,11,26.88750076,156.6281738,33.38004303,1141,79.51948547,951.4921875,2,0.207666212,0.78057132,0.011762468,590,63,4.158883083,590,2.573193164,3.270670115,590,22.36206897
